1,2789.9
2,2813.8
1,2821.0
2,3135.4
1,3137.4
6,3140.7
2,3143.0
1,3148.5
2,3158.3
5,3183.0
2,3215.0
1,3216.8
6,3219.4
2,3222.1
1,3227.9
2,3237.2
2,3295.0
1,3296.8
6,3299.5
2,3302.1
1,3308.0
2,3315.9
2,3375.0
1,3376.8
6,3379.6
2,3382.1
1,3387.3
2,3396.6
2,3760.5
1,3762.4
6,3765.8
2,3768.0
1,3774.2
2,3783.0
1,3803.0
2,3839.9
1,3841.8
6,3844.5
2,3847.0
1,3852.6
2,3863.0
2,3920.0
1,3921.8
6,3924.6
2,3927.1
1,3932.7
2,3942.1
2,4000.0
1,4001.7
6,4004.7
2,4007.1
1,4012.4
2,4022.4
1,4040.9
2,4385.5
6,4387.3
1,4387.4
2,4392.9
4,4395.1
6,4397.8
1,4399.3
2,4406.3
6,4414.2
1,4417.1
2,4425.1
2,4465.0
6,4466.6
1,4466.6
2,4472.1
4,4472.2
6,4475.7
1,4477.1
2,4487.5
6,4496.8
1,4503.3
2,4545.0
6,4546.5
1,4546.7
2,4552.1
4,4552.5
6,4555.8
1,4557.3
2,4566.5
6,4577.8
2,4625.0
6,4626.6
1,4626.7
2,4632.1
4,4632.2
6,4636.0
1,4637.0
2,4646.5
6,4654.9
2,5010.5
1,5012.2
4,5013.1
6,5014.2
2,5017.9
1,5023.4
6,5024.7
4,5027.5
2,5031.0
1,5042.5
2,5090.0
1,5091.4
4,5092.2
6,5093.0
2,5097.1
1,5101.7
6,5103.3
4,5107.8
2,5112.0
1,5130.4
2,5170.0
1,5171.4
4,5172.2
6,5173.2
2,5177.1
1,5182.2
6,5183.7
4,5188.2
2,5191.7
1,5215.6
2,5250.0
1,5251.4
4,5252.1
6,5253.1
2,5257.3
1,5261.8
6,5271.6
2,5272.4
2,5634.9
1,5637.2
4,5638.1
6,5639.3
2,5641.2
1,5648.5
2,5649.5
6,5649.9
4,5651.7
2,5661.0
1,5664.2
5,5671.3
2,5714.3
1,5716.2
4,5717.1
6,5718.0
2,5720.2
1,5726.4
6,5728.3
2,5728.4
4,5733.7
2,5742.4
1,5746.4
2,5794.4
1,5796.4
4,5797.0
6,5798.1
2,5800.3
1,5807.1
6,5808.6
2,5808.7
4,5812.3
2,5822.8
1,5828.2
2,5868.5
2,5875.2
1,5876.4
4,5877.0
6,5878.0
2,5881.2
1,5886.5
2,5892.3
6,5894.8
1,5923.5
2,6259.8
1,6262.2
4,6263.1
2,6266.3
1,6274.0
2,6274.8
4,6277.7
6,6282.5
2,6286.9
1,6294.3
5,6295.3
2,6339.3
1,6341.4
4,6342.1
2,6345.4
1,6351.6
2,6353.4
4,6358.6
6,6359.9
2,6369.5
1,6380.9
2,6419.4
1,6421.4
4,6422.0
2,6425.3
1,6431.8
2,6433.1
4,6437.1
6,6447.0
2,6451.3
2,6486.2
2,6499.4
1,6501.4
4,6502.0
2,6505.3
1,6511.8
2,6515.2
2,6885.4
1,6887.2
6,6892.6
2,6892.8
4,6893.0
1,6898.1
2,6905.0
6,6919.5
4,6930.2
2,6964.9
1,6966.4
4,6970.0
6,6970.4
2,6972.3
1,6977.0
2,6985.6
2,7045.0
1,7046.5
4,7050.1
6,7050.5
2,7052.4
1,7057.2
2,7064.6
2,7120.6
1,7126.5
2,7127.1
4,7130.2
6,7130.5
2,7135.8
1,7136.8
2,7513.2
6,7517.4
4,7518.1
2,7528.3
6,7547.4
2,7592.2
4,7595.1
6,7595.3
2,7606.8
2,7672.4
4,7675.2
6,7675.4
2,7686.6
2,7750.4
4,7755.3
6,7755.4
2,8138.2
6,8138.8
1,8141.2
4,8143.0
2,8153.1
6,8153.9
1,8167.3
6,8174.6
2,8217.2
6,8217.8
1,8219.5
4,8220.3
6,8231.2
2,8231.5
6,8268.2
2,8297.4
6,8297.7
1,8299.4
4,8300.4
2,8311.3
6,8311.4
1,8361.4
2,8374.9
6,8377.7
1,8379.5
4,8380.2
2,8396.7
6,8763.7
1,8766.0
4,8768.1
2,8774.1
6,8778.4
6,8842.9
1,8844.7
4,8845.1
2,8852.0
6,8856.7
6,8922.8
1,8924.5
4,8925.2
2,8933.3
6,8936.6
6,9002.8
1,9004.4
4,9005.1
2,9009.5
6,9388.7
1,9391.0
4,9393.1
2,9400.7
6,9403.5
4,9421.6
6,9467.8
1,9469.7
4,9470.0
2,9477.2
6,9481.6
6,9547.8
1,9549.5
4,9550.2
2,9559.0
6,9561.4
6,9627.7
1,9629.4
4,9630.1
2,9634.7
